smiles,gap
[NH3+]C1C(O)C1CC([O-])=O,0.2755
CC1C(C)C(C)(C)C1O,0.3052
CC1=NNC=C(O)C1=N,0.1745
CC(C)OC(C)C#N,0.3006
CN1CC1(C[NH3+])C([O-])=O,0.2569
CCNC(=O)C1CCC1,0.2705
CC1CC(C=O)=CN1,0.1796
CC(C)(COC=O)OC,0.2701
COCC1(O)CC1C,0.3211
CCC#CCNCC=O,0.2161
CN=C1OCC=C1CO,0.2128
CC1OCC1(C)OC=N,0.2729
CCC(O)C#CCC#N,0.2855
CNC(=O)CNCC=O,0.2164
NC1(CNCC=C1)C#N,0.2239
CC(C)CC(C)CO,0.34
COC(C)COCC#C,0.2838
NC1=NOC([O-])=C1C[NH3+],0.1481
CCCCC(C)CCO,0.3419
C(CCO)CCO,0.34
C#CCNC(=O)C=O,0.1753
C#CC#CC1(CC1)C#N,0.2137
CN=C(C#N)NCCO,0.2032
COc1cc(no1)C#C,0.209
Cn1ncc(n1)N(=O)=O,0.2074
CC(C(C)=O)C(C)(C)C,0.226
OC1C(OC=N)C1C=O,0.2244
CC1(O)CC1(C)NC=O,0.2705
CCC1(CN1)C(C)=NO,0.2429
COC1CCC1C(C)=O,0.2319
NC1=[NH+]C([O-])=CC(=N)N1,0.1583
CC1(CCC=C1C=O)C,0.193
CC(C)(c1nnon1)O,0.2197
COC(C(C)C)C1CN1,0.3186
CN(C)CC1OC1C#N,0.2208
COCC(C)NCC#N,0.2676
CCC#CC1CCC=C1,0.2585
COC1(C)COCC1C,0.3094
CC(CNCC#N)C#C,0.2714
CC(O)C(=O)CC(C)=O,0.2072
CNc1c(nc([nH]1)N)O,0.225
CC1CC(=O)OC1C#C,0.2751
OC(C=O)C1=NCCO1,0.2202
OC1CN=COC1=O,0.2359
CC1=CC(=O)C(C)(O)C1,0.1888
O=CC1CCN(C1)C=O,0.2124
CCOc1cc(n[nH]1)C,0.256
CN=COc1cocn1,0.2198
N=C1NC=NC=CC1=O,0.1677
COCCC1(CO1)C=O,0.2136
CC1CN1C(=O)CO,0.2579
CCC1C(CN1C)C#N,0.2585
N=COC1CC1CC=O,0.2272
CC1OCCC1C(N)=O,0.2698
CCOC1CC(O)C1=O,0.2011
COCC1CC1C#N,0.2912
CC1COCOC=NC1,0.2569
OCCC1CN=CO1,0.272
c1cc(c(=O)oc1)O,0.1717
c1c(nc[nH]1)N(=O)=O,0.1961
NC(=O)C1(CCO1)C#C,0.2534
CN1CCC(O)C1C#N,0.2539
Cc1c(nnn1C)OC,0.2176
O=C1N=NOC(=N1)C#N,0.2155
NC(=O)C1CN1C=O,0.2426
Cc1nc(c(o1)N)C=O,0.1896
CC(=O)C(=O)NC(=O)C,0.1636
CCC(=O)N1CCCC1,0.2686
CC(O)CC=O,0.2232
C(=O)Oc1nc(no1)O,0.2241
NC1=CC(=N)OC(=O)C1,0.197
CC1(C)CNC(C=O)=N1,0.1638
N=COC1COC1=N,0.2643
CCOC(C)(CN)C#N,0.2665
CC#CC(C)C1CCC1,0.301
CCC(C)OCC1CC1,0.3325
CCC(N)(C#N)C#CC,0.2707
Cn1cncc(c1=O)F,0.1941
c1cnoc1OC(=O)N,0.2477
CC1CC(=O)CC1(C)O,0.2229
CNc1cc(=O)nco1,0.1983
CC1[NH2+]C[C-](C=O)C1=O,0.1777
CC#CC1(CO)NC1C,0.2803
CC1C=CC(C)(O)C1=O,0.2123
CC1CC(C)C(C)O1,0.3183
C#CC(CC#N)C#N,0.2932
CC1(COCC1O)C=O,0.2297
N#CCC1(CCN1)C#N,0.26
c1c(c(oc1N)CO)O,0.2097
CC#CC1C(C)C1C#C,0.2629
COC(C=O)C(C)O,0.2132
CCC1CC1(O)C#CC,0.2693
N=C1NC(=O)CCO1,0.2447
OC1C[NH2+][C-](C=O)C1=O,0.1947
c1nc(no1)CNC=O,0.2206
OC1COC(C#N)C1O,0.2865
CNC1=CC(=O)N(C1)C,0.2114
c1c(c(=O)nco1)CO,0.2101
CC(CC(F)(F)F)C#C,0.3153
CN(C=N)C(=O)CO,0.2353
CNc1c(ocn1)NC,0.2131
CC(N)(C#N)C1COC1,0.2828
CC1(N)C(O)C1(C)C#N,0.2681
CC(CC#N)(C#N)C#N,0.3151
CC1C(CO)CN1C=O,0.2639
CC1(OC1(C)C=O)C=O,0.1987
CCNC(=O)NCC=O,0.2196
O=C1COC(C#C)C1=O,0.1347
CCc1ccco1,0.2355
OC1CCC(O)C(O)C1,0.311
CC(O)CN(C)C(N)=O,0.2873
CNC1C(CO)OC1=O,0.2416
N=C1C=CNC(C=O)=N1,0.1312
OCC1NC1(C=O)C#C,0.2073
CN=C1N=CN=CN1C,0.1702
C(CO)c1nc(on1)N,0.2487
C(C(=N)NC=O)O,0.2336
CCCC1OC1(C)C#C,0.2856
CC1(O)C=CCC1C#C,0.2632
CCC1CCC1C,0.3635
CCC1CCC(C)OC1,0.319
CCC1CC(C=O)C1C,0.2223
CCNc1cn(nn1)C,0.2078
N#CC#CC1NC1C#N,0.2295
CN=COCCOC=N,0.2731
CCC#CCC1NC1C,0.2944
CC(O)C(CC#C)C#C,0.2923
CC1OCC(=O)C1C=O,0.2145
CCCCCC1CC1,0.3617
CCn1cc(cn1)C#N,0.2398
CNc1c(=O)cnon1,0.1557
c1c(c[nH]c1NC=O)O,0.1849
C#CCCn1cccn1,0.259
N=C1CNC(=O)CO1,0.2625
c1c(nc([nH]1)N)NC=O,0.2036
CC1CC1(CO)CC#N,0.2868
CCOC(=O)C(=O)CO,0.1865
C1C(CN1)(C#N)O,0.2541
CC(=O)OC1CN(C1)C,0.2318
NC1=CNN=C(O)C1=N,0.1575
CC#CC1CCOC=N1,0.261
C1C=CCC(=O)CC=C1,0.2001
CC1CCC(O)C1=O,0.2229
OCC1CC(O)C(=N)O1,0.2702
Cn1cc(nc1)CC=O,0.209
CCC(O)(CO)CC=O,0.2153
COC1(CNC1C)C#N,0.2586
CC1(NC(=O)C=C1)C#C,0.2132
CCC1=C(C)C(C)OC1,0.2462
Cc1c(nn[nH]1)N=CN,0.2041
CCN1CC1C(C)(C)C,0.2914
C1CCCC(CCC1)O,0.3349
C#CC1C=CCOC=N1,0.2288
c1c(nc(o1)N)N(=O)=O,0.1644
CC(C#C)C1CNC1=O,0.2772
CC1CCCC(C=O)=C1,0.1972
CC#CC(C)C(C)O,0.2955
CN=c1cccc(o1)N,0.1618
COCC1CCC1C,0.3327
CN=c1c(ncno1)F,0.1719
Cn1cnc(n1)N=CN,0.2098
N=COC1CCCO1,0.2882
NC(=O)C(N)(CO)C#N,0.2507
CC(CO)(C#C)C1CO1,0.3007
CC(O)CCC1(C)CC1,0.3287
C#CC#Cc1ccn[nH]1,0.1782
CN1CCOC(CO)C1,0.301
CCC1(OC1C=O)C#C,0.2072
NC1=NC=NNC1=N,0.1738
CC1CC(C=C1)C#N,0.2629
CC(O)C1NC1C#C,0.282
CCC1NC(=O)C1O,0.2705
CN=C(C1CC1)OC=O,0.2389
CNc1nc(co1)CO,0.2332
CC(C#C)(C#C)C#C,0.2896
CC(C)(C[NH3+])C([O-])=O,0.142
CC1CC1(O)C(C)(C)C,0.3176
CCC(=N)OC(=O)CC,0.2425
CC1CC(CO)(O1)C#N,0.2812
CCOCCOC(C)=N,0.2875
c1c(nc(cn1)F)CO,0.2065
CC1(CO1)C([NH3+])C([O-])=O,0.2706
C1C(CO1)(CNC=O)O,0.2476
CC1(COC1)CC=O,0.221
COC1(CC1C)C(C)O,0.3097
CC(CO)C#CCC#N,0.287
CC(C(O)C#N)N(C)C,0.2667
CCC1CNC=CC1=O,0.1886
CN=c1nn[nH]nn1,0.1599
COC(=NCC=O)N,0.1956
CC1C(C)C(=O)C1C,0.2205
CC1NC(=N)C1(O)CO,0.2655
CCCC(C)(CC)C#N,0.3511
COC(=O)NCCO,0.308
Cn1cc(nc1)OC,0.2245
CC1N=COC1CO,0.2652
NCC1(COCO1)C#N,0.2668
CCC#CC(O)C=O,0.2129
CC1OCC1(C#C)C#N,0.2723
O=CNC(=O)C1CCO1,0.2118
CCc1c(con1)C#N,0.234
CC1(OC=O)C(O)C1O,0.2517
OCC(O)(C#N)C1CN1,0.2708
CCC1OCOC1CO,0.3298
NC(C#N)C1=CNN=N1,0.2469
c1cn[nH]c1OCC#N,0.2262
CC1=CCOCC(=O)N1,0.2127
C(=O)C(=O)C#N,0.1475
COCC(C)C(C)C=O,0.227
CC(O)C1=NC=CO1,0.2444
OCC1CCC1C=O,0.2244
c1c(c(ncn1)F)F,0.2252
CNC(=O)C(N)CC#N,0.2661
COC1COC(C1)C=O,0.2114
CCN1CC1(C)CO,0.2989
C1CC=CC(=O)C1,0.1885
CC1OCC(N)C1C#N,0.277
c1c(oc(n1)C#N)C=O,0.1784
Cc1nc(n(n1)C)O,0.2636
CCC(C)OC1CC1,0.323
C#CC1COCCO1,0.2696
CC1(C)NC1(CO)C#C,0.2683
CC1=CC=C(C=CC1)C,0.1817
CCC(C)(C)CC#C,0.3099
C1C(=NCCO)NC=N1,0.2205
COc1c(cn[nH]1)C#N,0.2384
OCC1OC1C#N,0.2759
CCC(O)C(NC)C#N,0.2639
CNc1[nH]c(cn1)O,0.2338
CC#CCNC(=O)C=O,0.1728
CC1CCOCC1=O,0.2105
C#CC1OCC(=C1)C#C,0.2093
CC(=O)Cc1ccoc1,0.2127
C#CC1=CC(=O)CNC1,0.1589
c1c(cncn1)F,0.2069
CNc1coc(n1)OC,0.2273
CCC1(CCOCC1)C,0.3167
CC(CO)C#N,0.3246
CCC(C)(CC)C#CC,0.3047
CCC1OC1C(C)=O,0.2225
C#Cc1c(nc[nH]1)C#C,0.1837
OC1CCCC(=O)C1O,0.2121
Cc1c(c(on1)C)N,0.2151
CN(CCO)C(=O)OC,0.2951
C(CC(=O)CO)CO,0.2356
c1nncn1C(=O)C#N,0.1724
C1CN(C=N1)C(=O)C#N,0.1952
OC1(CCCNC1)C#N,0.2443
CC(C)(c1[nH]ccn1)O,0.2515
CC(=N)OC1(CC1)C=O,0.2302
CCCCC(O)C1CO1,0.3482
CC1(O)CC(C1)=NO,0.2494
NC(=O)C1OC1C=O,0.2101
Cc1c(nn(n1)C)C=O,0.1968
c1c(c(n[nH]1)CO)C#N,0.2404
CC1=CCN=COC1=O,0.2102
CC(C)(C)c1conn1,0.2312
CCCCC1OCC1C,0.3249
c1c(nc(o1)C(=O)N)N,0.176
N#CC1OCOCC=C1,0.2608
COc1[nH]ccc(=O)n1,0.2107
CC(C)(CC#C)CO,0.3088
CCC(OC)C(O)C=O,0.2148
Cc1nc(on1)N=CN,0.197
Cc1c(c(co1)C#N)N,0.1863
CC1CC1(C=O)C#C,0.2191
CC(C#N)N1C=CN=N1,0.2542
CCc1cc(on1)N,0.2327
CCN=C(C=O)N(C)C,0.1625
CCC(C)C1(CC1)OC,0.3119
CN(C)C1(CNC1)C#N,0.2568
CC1=C(CC(O)C1)C#C,0.2063
CC(=O)CC1CC1(C)C,0.2275
CC1CC(=O)CCC=C1,0.2227
CC1(O)CNC=C1C=O,0.1771
CCc1c(n(cn1)C)C,0.2429
CC(C)COC=O,0.2866
c1nc(n(n1)CCO)O,0.2636
CC1CC(=O)CC1C#C,0.2215
CCCC(CC)OC,0.3272
CC1C(=O)CCC1=O,0.1987
Cc1cnc(nc1N)N,0.2034
COC(=O)C(=O)CO,0.182
c1c([nH]c(n1)CO)O,0.2303
CCC1(CC(=O)O1)CC,0.2828
CC1=CNC(=O)CC1=O,0.1783
CCCC(C)(O)C#C,0.3007
CC(C)C(C=O)C#C,0.2193
CC(C#N)C1OC1C=O,0.2159
CC(CC1(C)CC1)C#C,0.3116
CCNC(=O)N1CCC1,0.2921
CC(OC=O)C(=O)C=O,0.1532
OCCN1N=COC1=N,0.2193
CC(C1CCO1)C(C)=O,0.2206
CC(=O)C1=NCC(=N)N1,0.1651
CCC(=O)CCCC=O,0.2236
COC(CO)C1CCC1,0.3173
CN(CC#C)C(=O)OC,0.282
c1c(noc1N=CN)N,0.1842
C1CN1CC(=O)NC=N,0.2375
CC#CC1COC(=O)N1,0.286
CCC#CCC(O)CC,0.2928
CCOCC1NC1CC,0.3241
CC1C(COC1=N)C=O,0.2257
COC(=O)n1cncn1,0.2391
CC1OC(C#N)C1=O,0.2214
Cc1cn(nc1N)C=O,0.1916
C#CCC(=O)OCCO,0.2681
CC(=O)N1CC(C1)CO,0.2677
CCC(=O)C(=O)NC=O,0.1638
[NH3+]C1CC1[N-]C(=O)C#N,0.21
CNC(CO)(C#N)C#N,0.2568
OC1=CN=C(F)OC1=N,0.1799
CC(C)OCC1CN1C,0.3002
NC(=O)C(O)C(F)(F)F,0.2851
C(Cc1nnon1)C#N,0.2456
CCCCC1CC1C#C,0.2907
CC1OCC(C#N)C1O,0.2796
CN=COC(=O)N,0.2659
OC(C#C)C(C#C)C#C,0.2789
FC1=CNN=CC1=N,0.1759
C1CC(C1)(CCO)C#N,0.3023
CC1CC=C(C#C)C1C,0.2091
C(C=O)n1nc(nn1)N,0.1943
COC1CC(C#C)C1O,0.2889
[NH3+]CC1=C([N-]N=N1)C#C,0.2257
c1nc(c(=O)[nH]n1)C=O,0.1308
CC1=CC(=NO)CCN1,0.179
c1(c(nn[nH]1)N)N,0.2262
CCCCCC1(CC1)O,0.3268
c1nc(on1)NCC=O,0.1963
Cc1cnc(=O)ncn1,0.1544
CCC1(C)OCC1(C)C,0.3139
C(C=O)C#CCC(=O)N,0.2069
CC1(O)C([NH3+])C1C([O-])=O,0.2697
C(C#N)O,0.3039
O=C(CC1CCO1)C#C,0.1886
C1CCOCOC=NC1,0.2617
Cn1nc(nn1)N=CN,0.2128
CCOC(C)(CO)C#C,0.2933
OCC#CC(=O)C1CO1,0.2014
CCN1C(=O)C=CC1=O,0.1757
Cc1[nH]c(=O)nc(n1)C,0.2029
Cc1cnc(=O)[nH]c1C,0.174
CC(O)CC(=O)OC=N,0.249
CCC(=NCCO)OC,0.2535
Cc1cc(c(o1)C=O)N,0.1744
C1C(=O)NC(=N1)CO,0.2353
CN(CC=O)C(=O)N,0.2108
CN1CCC(C#N)C1=O,0.2585
CCC(C)C(=O)C#C,0.2043
COCC1(C)C(C)C1O,0.3156
Cc1cn(cc1C)C,0.245
CN1C=CC(C#C)C1=O,0.2092
CC(=O)C#CCOC=N,0.2067
COC1(C)CC1(N)C#N,0.2732
CC1(CO1)C#CCC=O,0.2166
C1CCC(C1)OC=O,0.2861
NC1(C#C)C(O)C1C#N,0.255
CCc1ncnnn1,0.1621
CC(O)C1NC(C)C1=O,0.2092
CCNC(=O)N(C)CC,0.2945
CC(C=O)C#CC1CO1,0.2145
CC(C(O)CO)C1CN1,0.3151
CC1C(O)C(C)C1O,0.2951
CC1CNC(=O)COC1,0.2534
CCCC1CCC=C1C,0.2596
CC(C)C1(C)CC1CO,0.3335
c1c(oc(=O)cn1)C#N,0.1594
C(CO)C(=O)NC(=N)N,0.2199
C#Cc1c(cncn1)O,0.1816
CC1(CC1O)C(=O)CO,0.2389
c1c(nc(o1)N)C(=O)N,0.2079
Cc1c(cccc1F)O,0.2227
CC(=N)OCC#C,0.2923
CC(=O)c1cnco1,0.1978
CC(=O)N1CC(O)C1=N,0.2313
Cc1c(c(n[nH]1)N)NC,0.234
CCC1(C)OC1C(C)O,0.3382
COCc1c[nH]c(n1)O,0.2545
CCCC1=NCCO1,0.273
CCC(CO)CC#N,0.2898
CC1=CC(=O)OC1=N,0.1972
CC1(CCC(=C1)CO)C,0.2593
CC1(CC#C)CC(=O)N1,0.2806
NC(=O)C#CCC1CO1,0.2322
c1c(=O)cc([nH]c1N)O,0.2127
CC(O)C1=NC(O)=CN1,0.2272
CC(C)COCCC=O,0.2284
Cc1c(=O)ncncn1,0.1622
CC(=O)C#CCC1CC1,0.2083
COCC#CCC(=O)N,0.2664
CCC1OC1C(C)O,0.3409
OCC(C=O)C(O)C#C,0.2221
CCc1cnoc1N,0.2244
c1nncn1C=O,0.2081
ON=C1CC(CC=O)C1,0.2228
C#Cc1cc[nH]c1,0.2222
COc1c(n[nH]n1)C=O,0.1943
OC1CC1NCCC#N,0.2626
CC(C)(CC#CC=O)O,0.2053
CCCc1c[nH]cn1,0.2524
CC(C)n1cnc(n1)N,0.2308
CN(C=O)C(=O)C#N,0.1984
OC1COCC(O)C1O,0.2896
CC1OC(=O)C1N(C)C,0.2365
CCOCCC1CC1,0.3407
CCNc1c(nno1)O,0.1835
CC1OC(=N)C=C1,0.2155
CC(=O)C(C)(C(=O)C)O,0.1945
CC1CC(=O)NC(=O)C1,0.234
C#CC1CCOCC=C1,0.2564
CC(CO)(CO)OC=O,0.2816
CC1=C(F)NC(=N)C=N1,0.1536
CC(=O)CN1CC1,0.2285
CC1COC1C#CC=O,0.2012
CCC(O)COC(C)=O,0.2839
C1C(CO1)(CO)CO,0.2955
c1c(nnnn1)N=CN,0.1613
CCCC(C)CC(N)=O,0.2782
COCC#CC1COC1,0.2775
CNc1c(n[nH]n1)C#N,0.1886
CCC#CC1(CC1)OC,0.2743
OC(C#C)C#CC1CN1,0.2448
CC(CC=O)OCC#C,0.2239
CC1=NC(=N)N=C(F)O1,0.2209
COC(C#C)C(N)C#N,0.2812
c1c(nno1)CCC#N,0.2339
COC1CC(=O)C(C)O1,0.2204
CC#CC(O)C=O,0.2133
CC(NCC#N)C1CO1,0.2681
CC(=O)NC(=N)C=O,0.1894
CC1(OC1CC#N)C#N,0.3006
CCOc1c(non1)N,0.218
CCC1(O)CCC1C#N,0.3035
COC(=O)CCC1CO1,0.2829
CCc1c[nH]cc1C,0.2491
COc1c([nH]nc1O)N,0.2379
N=CN1C=NCCC1=N,0.2209
CC(=O)n1c(ncn1)N,0.193
N=C1OCCO1,0.3105
CCC([NH3+])C(C)C([O-])=O,0.2768
N=C1OC=C(C=N1)C#N,0.1642
FC(F)(F)C1CCC1=O,0.2221
CC1=NC(CCO1)(C)C,0.2726
CC(=O)OC(C)(C)C#C,0.2774
CN1N=NC(N)=CC1=N,0.158
CCCC(CCO)C#C,0.3084
Cn1cnc(cc1=O)N,0.1933
CC1COC1CO,0.3113
CC1CC1(C)CC#C,0.3101
CC(C)C(F)(F)F,0.4298
CCC1=CCOC1=N,0.2188
C1CC(=CCC=C1)CO,0.2529
CC(C)CC#CCC=O,0.2186
CCN=C(COC)OC,0.2551
O=C1COC(C1)C#N,0.2205
CC(O)C1(CO1)C(C)=O,0.2215
CC1=NCCNC(=O)N1,0.2424
CNC(=O)C1(CO)CO1,0.2538
CCCNC(=O)C=O,0.1771
c1cn(c(c1O)N)C=O,0.178
C1CC1(CCC#N)C#N,0.3151
CC(C#N)N1C=NN=N1,0.263
[O-]C(=O)C[NH2+]CCC#C,0.2698
CC1C(C)C(CO)C1C,0.3295
CC(=O)c1c[nH]nc1N,0.1768
OCC(O)C1=CNN=N1,0.234
CC(O)CCC(N)=O,0.2802
Cc1cc([nH]c1C)NC,0.2277
CC(O)CC1COC=N1,0.2681
c1c(c(coc1=O)F)N,0.1809
CC1(O)COC1CC#C,0.2975
CC1=CC(=NC)OC1=O,0.1896
CCC(C)(CO)OC=O,0.2791
CNc1cnoc1C=O,0.1594
OC(COC=N)C=O,0.2277
CCCNC(=O)CC#N,0.2781
CCC1(O)CCCC=C1,0.2622
CCCC(=NCC)OC,0.267
CCN1CC(=CC1=O)C,0.2112
CCc1cc(ccn1)C,0.2294
C1CNC1=O,0.288
C[NH+](C)C1(CC1)C([O-])=O,0.2569
CCC1C(CO)C1(C)O,0.3034
CNc1cc([nH]n1)O,0.2399
COC(C)C(C)C#CC,0.302
CCN1CC1C(O)C#N,0.2534
CC1(CC1C#N)NC=O,0.2725
CCn1ccc(c1C)N,0.2249
CCOCCC(C)C,0.3315
C1C=CN(C1=O)CC=O,0.1835
CC1CN(C(N)=N)C1=O,0.2303
OC1(CNC1C#C)C=O,0.1927
CC(=O)C1NC1C=O,0.1996
CCC1CN=C(CC)O1,0.2693
CC1OCCC(=N)O1,0.2779
CC1NC1CC(=O)C=O,0.1509
COC1(C)CC(O)C=C1,0.2506
CCCC(C)N=COC,0.2706
CC1(CO)CC(O)C1,0.3242
OCCCC1COCO1,0.3313
OC1CN(C=O)C1=N,0.2236
CN=c1c(=O)[nH]nno1,0.2022
COc1cnco1,0.2326
CCc1c(ocn1)OC,0.2297
CC1(O)CC1C#C,0.2898
OCC1OCC(=O)C1O,0.2162
Cn1c(ccc1O)C#N,0.1982
c1nc(c(o1)NC=N)O,0.2213
c1c(cn[nH]1)O,0.2369
N=COC(CC=O)C#C,0.2219
CC#Cc1[nH]cc(n1)N,0.179
CCc1c(cn(n1)C)C,0.2496
CC1NC1CNC=O,0.2803
Cc1[nH]nc(n1)CNC,0.2268
Cc1c(=O)[nH]c(cn1)N,0.1662
OCC1CCCOC1,0.3143
c1c(nc(o1)N)O,0.2288
CN=c1ncoc(n1)O,0.2001
CCN(CCC#C)C=O,0.2671
OC1(COCC=C1)C#C,0.2514
COc1c(nco1)CO,0.2298
CC1(C)OCC(O1)C#N,0.2875
CC1OC(=O)C(N)C1O,0.274
COC1C(O)C1(C)C#C,0.2664
CN=CN(C)C(=N)C=O,0.1482
C1C(CN1CC=O)CO,0.2032
CC1OCOC1CC#C,0.307
CNC(=NCC=O)OC,0.2144
CN(C=O)C(=N)OC,0.2456
COC1(CC1C)C(N)=O,0.2655
CCCC(=O)CC=O,0.2109
OCC(CC=O)C=O,0.2247
N=C1CCOC(=O)N1,0.258
CCC1(CC1(C)O)OC,0.2906
CC1(C(=O)CN1C=O)C,0.2108
C(COCC=O)C#N,0.2297
CC(=O)C1OC1(C)C,0.2205
CC1CCC1(O)CO,0.3081
CC1=CCC(OC1)C#N,0.2587
CC(C)C1(O)C(O)C1O,0.2732
CC(C#C)(C#N)C(N)=O,0.2631
c1(c(nno1)O)N,0.1885
CC(C)N1CC(O)C1=O,0.2629
CC#Cc1cn[nH]c1N,0.2203
COC(C)C(=O)C=O,0.1527
NC(C#CCO)C(N)=O,0.2543
OC1CCOC1CC=O,0.2272
CC(C)CCC(O)C=O,0.2354
CC1(O)CC(O)(C1)C#N,0.2902
CC1C(CO)C1(O)C=O,0.2203
CC1(CN1)C(O)C#N,0.2969
CC(CC1CO1)C#C,0.314
CC(NC=O)C(C)C=O,0.2242
c1c(c([nH]n1)CO)C=O,0.2068
CCCC1OC1CO,0.341
c1cnnc(n1)CCO,0.1634
C#CC1CN(C1)CC#N,0.2588
C(CC#CC(=O)N)C=O,0.219
CCCCC#N,0.354
N=C1COCCCO1,0.2767
OCCC1CCC1=NO,0.2494
CN=c1[nH]c(co1)O,0.2252
CNC1(CNC1)C#N,0.2626
C(COC=O)C(=O)C=O,0.156
CC(=N)OCC(=O)C=O,0.157
CCC1NC(C)(C)C1=O,0.2165
CCC(CO)C(=O)C#C,0.2037
CN1C(=N)CCCC1=O,0.242
CC1(N)CNC1C#N,0.2645
CCC#CC(=O)NC=O,0.2012
CC(C)(CCCO)O,0.3233
CC(C)OC(CO)CO,0.3184
COC1OCC(O)C1O,0.3296
CC(C#N)C(N)C#C,0.275
CC1(O)CNC(=O)C1=O,0.1668
CCOC1(CC1)C(=O)C,0.2228
CCC1(O)C(C)CC1=O,0.2175
CC1CC1(OC=N)C#C,0.2682
c1cc(n[nH]c1=O)O,0.163
CCC(=O)CC(=O)OC,0.2253
c1(nc(=O)nc(o1)O)N,0.2356
CCC(CC#CC)OC,0.2865
CC1CC1(C)C#CC=O,0.2029
CC(OC=O)C#CC#N,0.2322
COCC1(CC1)C#N,0.3041
OCC1CC(CC#C)O1,0.2943
C#CCNc1conn1,0.1942
CC1(O)CCN(C1)C=O,0.2654
Cc1cc[nH]c1C#N,0.2098
CC(C)(CC(=O)OC)O,0.2571
COCC1COCC=C1,0.2649
CC1CC1C(C)(C)O,0.3251
OCC1=CC(CC1)C#N,0.2592
CC1CN1CC(N)=O,0.2719
Cc1c(cn[nH]1)C(=O)N,0.2362
CC(C=O)C1CC1CO,0.2052
O=CC1NC(=O)CC=C1,0.202
CC(C)C(C)(C)CC#N,0.3421
C(C(C=O)(C=O)O)O,0.2092
OC1CC(=CC1O)C#C,0.2074
O=COC1COCC1=O,0.2063
CC(C)C1CC(C)C1,0.3636
CCC1(C=O)C(C)C1O,0.2291
CC#CC(O)CC#C,0.2824
CC1(CC1)CCCC#N,0.3133
CNC1C(C#N)C1(C)O,0.2565
CC(C)(C)C(=O)NC,0.2767
N=COC1=NOC=C1,0.2407
CC1=C(OC(=N)O1)C#C,0.1886
NC(=O)C1CC1C(N)=O,0.2438
CC(=O)C1CN=C(C)O1,0.2198
CC(NC=O)C(N)=O,0.2476
CCC1(CC(O)C1)C#C,0.3014
C(C#CC#CC=O)C#N,0.1827
C#CCCCOCCO,0.3151
CCN(C)c1cnoc1,0.1945
CC1CC(O)C(O)C1=O,0.2251
CC(=O)N1CCC1,0.2674
CC1CC1(CO)C(N)=O,0.273
COCC1CCC1=O,0.2161
c1c(=O)c(=O)[nH]ncn1,0.1486
CN(C)C1=NCC(=O)N1,0.2252
c1c(c([nH]n1)O)N,0.2508
CCC1=CCC(C)C1=O,0.1954
c1c(nc(oc1=O)F)F,0.2052
CC(CN)(NC=O)C#N,0.2683
CC1(O)COC1=O,0.2634
FC(F)(F)C1(CO1)C=O,0.2221
CC1COC1CNC=O,0.2785
CC1CC1NC(=O)C=O,0.1728
OC(CC(=O)C#C)C#N,0.2076
CC#CC(=O)C#CC=O,0.1873
CCC1CC(O)(C1)C#N,0.3003
CN1C(C#N)C1C(C)=O,0.2028
c1nc(c(o1)C#N)C#N,0.194
CN1C(=N)OC(O)=C1N,0.22
Cc1c([nH]nc1O)C#N,0.2013
COC1CC(O)CC1C,0.3169
CCN1N=NOC1=N,0.2049
CCC(O)C1=NNC=C1,0.2576
CCOC(C)C(C)(C)C,0.323
CCCC(=O)C(O)C=O,0.2053
c1c(nc(o1)C#N)C#N,0.204
CN1CC(=O)C1C#C,0.2086
NC1=NCCC1(O)C#N,0.2308
CCC(O)C1(CO)CO1,0.333
CC#CC(O)C1(C)CO1,0.2916
c1c[nH]cc(c1=O)F,0.2
CC1(COC=NC1)C#N,0.272
CC1(NC=O)C(O)C1O,0.2637
c1c[nH]c(=O)c(c1N)N,0.1716
CCCC1(NC1C)C#N,0.2848
CC#CC1CC=CCO1,0.26
C(C=O)N=COCC#N,0.2234
CNC(=O)c1ncon1,0.2054
CCNC(C=O)C(C)=O,0.1863
COC(C)COCC#N,0.2828
O=CCC1CCCC=C1,0.2236
OC1CC(O)(C=O)C=C1,0.2021
CC#CC1CC(O)C1=O,0.2069
CC(C)OCC1CO1,0.3331
Cc1[nH]c(cn1)CC#N,0.24
Cn1cc(nc1OC)N,0.2268
O=C1CNCC1C#N,0.2015
OCCOCCOC=N,0.2874
CC(C)C(=O)CC1CC1,0.2295
CCn1ccc(n1)CO,0.2558
CNC1=NC(=N)C=CO1,0.2056
CC1OC1C#CCO,0.2656
C#Cc1c(non1)C#N,0.2043
CC(O)C1=CC=C(C)O1,0.228
CNC(=O)COC=N,0.2546
Cn1c(c(cn1)OC)N,0.2239
C1CC(=O)N(C1)C(=N)N,0.2202
c1(c([nH]c(=O)[nH]1)N)N,0.2326
CC1CCNC(C=O)=N1,0.1704
OC1CNC(C1)C#N,0.2646
CCCc1cnco1,0.242
CNC(=O)CN1CCC1,0.2656
CC(=O)C(C)(O)CC#C,0.2274
NC1C(OC1C#N)C#N,0.2408
OCC1NC1(C=O)C#N,0.2237
C(C(CO)(C#N)C#N)N,0.2591
NC(CO)C(=O)OC=N,0.2116
CC(C)CCC(=O)C#N,0.2114
CC1(CC#C)OC1CO,0.3046
CC1(C)OC1COC=N,0.2819
CCC(C)C(C)C#C,0.3148
